,Close,Volume,google_trends,tw_compound,tw_polarity,tw_subjectivity,tweet_volume,re_compound,re_polarity,re_subjectivity
17/02/2022 08:00,43461.4,23934.223,64.91968635,0.182518437,0.115021985,0.377745501,1733,0.375403683,0.102754948,0.540787165
17/02/2022 09:00,43214.7,23328.142,60.73131949,0.198651805,0.086595454,0.389204067,1366,0.89417,0.101498437,0.489688386
17/02/2022 10:00,43050,10694.494,64.91968635,0.202343697,0.088904805,0.403895951,1407,0.678716966,0.115435416,0.509782031
17/02/2022 11:00,43158.2,8145.287,64.91968635,0.222535249,0.085209383,0.38744904,1554,0.871528,0.084518159,0.469972315
17/02/2022 12:00,43207.5,10715.46,65.96677807,0.206119493,0.097852987,0.393543263,1842,0.234889047,0.033080767,0.50483865
17/02/2022 13:00,42242.6,42373.187,68.0609615,0.16474565,0.076007111,0.380458798,2125,0.03622891,-0.002829004,0.531093228
17/02/2022 14:00,41919.9,36015.907,68.0609615,0.157265506,0.08348847,0.380690212,2333,0.526501312,0.042525114,0.421619437
17/02/2022 15:00,41907.7,27790.79,75.39060351,0.158665487,0.081475837,0.367683269,2948,0.827868322,0.126272788,0.449939422
17/02/2022 16:00,41968.8,26876.901,75.39060351,0.166503245,0.094703757,0.398272938,2651,0.469789922,0.176012643,0.513782901
17/02/2022 17:00,41730,14526.588,76.43769522,0.190922326,0.10314197,0.392817727,2736,0.862216878,0.170751588,0.548271534
17/02/2022 18:00,41265,51695.911,83.76733723,0.175021872,0.090324534,0.424473197,3136,0.778145829,0.114490609,0.439670176
17/02/2022 19:00,41177.1,13017.246,83.76733723,0.173984038,0.084810402,0.400311721,2564,0.70390191,0.180871775,0.450921337
17/02/2022 20:00,40865.6,15146.293,92.14407095,0.186631809,0.069587216,0.411748482,2397,0.626846154,0.061808381,0.516749018
17/02/2022 21:00,40643.4,40856.162,104.7091715,0.168792292,0.061258567,0.403705073,2453,0.657621112,0.089672546,0.456967008
17/02/2022 22:00,40691.7,11692.202,98.42662124,0.146467629,0.069658601,0.397687296,1990,0.554333665,-0.011156208,0.338719401
17/02/2022 23:00,40491.7,8826.392,92.14407095,0.128924579,0.079805827,0.412568589,1746,0.654248117,0.016062216,0.444594182
18/02/2022 00:00,40545,12614.607,86.90861237,0.224625074,0.082214988,0.385792625,1738,0.470117488,0.083483353,0.437319025
18/02/2022 01:00,40766.5,15175.727,78.21775114,0.149857877,0.067229674,0.394497549,1685,0.362628343,-0.001570062,0.473856684
18/02/2022 02:00,40745.5,6582.209,71.26506215,0.188102495,0.088986393,0.408863753,1381,0.63607766,0.067178166,0.482415103
18/02/2022 03:00,40677,5012.222,69.5268899,0.165262791,0.079249319,0.40232168,1447,0.773959843,0.103875638,0.432983609
18/02/2022 04:00,40492.7,6180.289,76.47957889,0.153981223,0.074221057,0.419516903,1234,0.838700935,0.192093462,0.55778305
18/02/2022 05:00,40607.9,5502.397,60.83602866,0.184314106,0.099443709,0.405568688,1220,0.705281662,0.145284446,0.402638832
18/02/2022 06:00,40690,4481.958,76.47957889,0.171082338,0.096192983,0.426768623,1180,0.696077974,0.092729167,0.434458333
18/02/2022 07:00,40637,6000.847,64.31237316,0.146637626,0.085528379,0.384874087,1148,0.777956092,0.155074515,0.463379392
18/02/2022 08:00,40837.4,8654.361,69.5268899,0.160668861,0.103425638,0.389467376,1516,0.443448284,0.10494074,0.492482443
18/02/2022 09:00,40846.2,5879.068,69.5268899,0.151428934,0.100961932,0.393925395,1281,0.937155814,0.224345937,0.467569094
18/02/2022 10:00,40769.6,6056.501,69.5268899,0.218838568,0.109011039,0.380340222,1312,0.748091903,0.039559521,0.602258524
18/02/2022 11:00,40167.2,27596.877,73.00323439,0.194004688,0.107270449,0.396756712,1680,0.751370925,0.222407407,0.541298186
18/02/2022 12:00,40418,16253.55,67.78871765,0.219895,0.093007804,0.423943084,1746,0.616655752,0.160555187,0.457397722
18/02/2022 13:00,40366,14008.237,69.5268899,0.210992224,0.099892456,0.387825077,1936,0.175345582,0.032019678,0.407372545
18/02/2022 14:00,40460,51551.11,73.00323439,0.114630283,0.065305256,0.409202898,2662,0.537442373,0.127708165,0.443816101
18/02/2022 15:00,39805.1,53503.489,78.21775114,0.178833048,0.094730583,0.411178829,2669,0.773664068,0.108618319,0.478842963
18/02/2022 16:00,39923.9,55174.903,79.95592338,0.172113404,0.093675577,0.414919771,2723,0.585089256,0.115584931,0.484103321
18/02/2022 17:00,40016.5,20733.168,74.74140664,0.178499652,0.082024639,0.409410368,2342,0.52222076,0.116756413,0.503795511
18/02/2022 18:00,40131.4,14782.418,78.21775114,0.20756505,0.089036877,0.40627716,2347,0.719901488,0.136034647,0.463659839
18/02/2022 19:00,40196.2,9635.933,78.21775114,0.173242025,0.074523747,0.410427995,2045,0.76719581,0.118518934,0.525732405
18/02/2022 20:00,40014.1,9356.444,83.43226788,0.191443598,0.089804678,0.376657828,1826,0.692520379,0.062875138,0.498291291
18/02/2022 21:00,39952.3,8148.862,85.17044013,0.17848175,0.079602018,0.41159877,1704,0.42848534,0.063859433,0.40483424
18/02/2022 22:00,39921.6,9925.2,83.43226788,0.185758554,0.086405743,0.414176698,1536,0.865448513,0.090893987,0.443575858
18/02/2022 23:00,39966.8,4869.405,85.17044013,0.182949653,0.082069348,0.416585183,1451,0.383896604,0.057988817,0.556919918
19/02/2022 00:00,40194.9,6646.261,78.21775114,0.197930388,0.087935567,0.418240348,1369,0.84938972,0.13333042,0.465272436
19/02/2022 01:00,40142.1,7017.242,73.00323439,0.24582176,0.102303955,0.417086149,1158,0.830101842,0.032322136,0.495145572
19/02/2022 02:00,40138.7,3437.636,64.31237316,0.17576097,0.085253492,0.417315371,1162,0.79915197,0.133372245,0.451521912
19/02/2022 03:00,40107.6,3349.156,64.31237316,0.215206114,0.094029917,0.409738511,1206,0.442447423,0.066682772,0.447878659
19/02/2022 04:00,40198.4,4225.536,64.31237316,0.240713747,0.110236286,0.420324468,1085,0.581866405,0.132649391,0.503972007
19/02/2022 05:00,40214.1,3069.962,59.09785641,0.1544493,0.102107927,0.399853275,1006,0.565333654,0.13747339,0.44222417
19/02/2022 06:00,40347.5,8028.469,62.57420091,0.24245,0.117100537,0.423668412,1063,0.382245567,0.131909376,0.448605665
19/02/2022 07:00,40245.8,4790.669,64.31237316,0.179089911,0.094267431,0.386547329,952,0.680536344,0.109878218,0.484459993
19/02/2022 08:00,39961.4,9408.41,62.57420091,0.229452762,0.095151242,0.366247057,1325,0.501865414,0.073532717,0.401335817
19/02/2022 09:00,39913.7,9734.026,66.0505454,0.188499715,0.097592662,0.413931551,1109,0.26016087,0.060001479,0.417991464
19/02/2022 10:00,39926.2,10882.25,67.78871765,0.151030909,0.096268097,0.386931481,1082,0.480657818,0.121517536,0.536660134
19/02/2022 11:00,39822.8,14953.444,64.31237316,0.192485829,0.093912119,0.418904329,1181,0.455087657,0.077868752,0.550808358
19/02/2022 12:00,39743.7,11105.632,69.5268899,0.158226304,0.088776425,0.383190497,1350,0.546624772,0.161709302,0.541208535
19/02/2022 13:00,39994,15879.794,67.78871765,0.190945389,0.079169162,0.406090697,1575,0.690089291,0.026545451,0.490708111
19/02/2022 14:00,39850.6,8583.549,60.83602866,0.189963662,0.101505703,0.404547727,1862,0.431553132,0.030941593,0.53046986
19/02/2022 15:00,39950.1,6216.885,64.31237316,0.208932967,0.090994904,0.424807183,1913,0.359836971,0.041612667,0.484978497
19/02/2022 16:00,39929.5,19496.197,60.83602866,0.194149666,0.093955025,0.426478855,1851,0.398308503,0.040014855,0.453802795
19/02/2022 17:00,40126.1,8939.662,62.57420091,0.207642899,0.092940203,0.437465737,1669,0.663784141,0.171664693,0.526039836
19/02/2022 18:00,40099.9,4795.447,64.31237316,0.205503994,0.103423124,0.420444781,1788,0.520442636,-0.001513024,0.480908489
19/02/2022 19:00,39959,6476.114,67.78871765,0.212971179,0.083046276,0.397371121,1713,0.561902518,0.102000738,0.477194315
19/02/2022 20:00,40042,3463.212,66.0505454,0.212687076,0.098419666,0.425045397,1611,0.730758071,0.115749962,0.411001372
19/02/2022 21:00,39903.3,6671.575,73.00323439,0.225976099,0.106558384,0.413204146,1391,-0.110461989,0.108151154,0.470204568
19/02/2022 22:00,39991.9,4019.102,76.47957889,0.224757977,0.099381831,0.408501431,1326,0.405764242,0.129107143,0.390509994
19/02/2022 23:00,40052.6,4434.445,66.0505454,0.222842778,0.095041627,0.401428842,1355,-0.000144024,0.014779472,0.463390785
20/02/2022 00:00,39909,5486.822,64.31237316,0.180676533,0.076224068,0.386564897,1305,0.600745455,-0.016666667,0.313194444
20/02/2022 01:00,39977.1,4596.074,60.83602866,0.197463774,0.102027736,0.430437476,1198,0.422835354,0.135485988,0.49045385
20/02/2022 02:00,39827.8,4623.075,60.83602866,0.228227103,0.098232492,0.386254121,1138,0.692624958,0.154837076,0.535528239
20/02/2022 03:00,39778.1,8348.452,60.83602866,0.212802036,0.108535438,0.409341916,1098,0.612137164,-0.022923109,0.532239487
20/02/2022 04:00,39532.7,13891.731,62.57420091,0.155315819,0.059611755,0.419456148,1066,0.610005656,0.126460375,0.441044619
20/02/2022 05:00,39340.9,15550.826,57.35968417,0.146745014,0.081887535,0.403601465,1031,0.512055342,0.117812911,0.558414186
20/02/2022 06:00,38782.8,36934.954,74.74140664,0.150588265,0.121326689,0.406295767,1175,0.495334842,0.076774691,0.509516461
20/02/2022 07:00,38770.4,20941.985,90.38495687,0.150295905,0.083754909,0.399672186,1337,0.1032,-0.002100357,0.393969688
20/02/2022 08:00,38142.4,36280.84,86.90861237,0.159058915,0.077621251,0.393417969,1528,0.507071658,0.115846693,0.396542447
20/02/2022 09:00,38160,24197.617,83.43226788,0.155638589,0.063195235,0.397911876,1352,0.055891892,0.027837585,0.43426285
20/02/2022 10:00,38166.7,10801.396,79.95592338,0.152943799,0.083779194,0.377761352,1193,0.447990409,0.16288411,0.373048002
20/02/2022 11:00,38316,8738.682,73.00323439,0.174081292,0.097489889,0.431017017,1345,0.237341454,0.209377085,0.476316156
20/02/2022 12:00,38189.9,21317.063,78.21775114,0.181009441,0.069278251,0.40683565,1454,0.220988462,0.049563492,0.41734127
20/02/2022 13:00,38184.8,8395.543,76.47957889,0.158959294,0.08655845,0.409297956,1560,-0.104012876,0.037676655,0.512497971
20/02/2022 14:00,38180.2,16863.512,67.78871765,0.18117291,0.097556091,0.407195449,1720,0.611562814,0.108931565,0.491047416
20/02/2022 15:00,38308.9,9666.238,73.00323439,0.142389552,0.085188109,0.41525667,2018,0.429952796,0.059479625,0.46476112
20/02/2022 16:00,38246.3,13503.533,71.26506215,0.172972581,0.079934428,0.437931185,2004,0.24943126,0.09244681,0.483526345
20/02/2022 17:00,38258.3,5337.185,74.74140664,0.176962566,0.084522488,0.409112168,1781,0.537416008,0.150139891,0.439650286
20/02/2022 18:00,38413.2,7294.963,81.69409563,0.171885734,0.091186675,0.411558447,1853,0.583014729,0.091925126,0.465287556
20/02/2022 19:00,38379.1,3117.671,76.47957889,0.186799711,0.071106042,0.410357705,1702,0.234743994,0.129733534,0.48663261
20/02/2022 20:00,38298,4332.866,81.69409563,0.220767117,0.094126071,0.427272876,1672,0.726914441,0.088073955,0.507101709
20/02/2022 21:00,38227.8,11491.244,81.69409563,0.171716074,0.091548965,0.393279508,1849,0.447161102,0.102046298,0.484387126
20/02/2022 22:00,38795.6,17112.801,86.90861237,0.197492581,0.090604741,0.405794819,1559,0.721190732,0.114193494,0.480751286
20/02/2022 23:00,38368.1,20915.371,83.43226788,0.166132707,0.06776311,0.419742751,1421,0.863039225,0.133443646,0.482770194
21/02/2022 00:00,38719.2,16333.343,83.43226788,0.221655929,0.106926028,0.404485909,1399,0.57593267,0.044300011,0.449191946
21/02/2022 01:00,39111.8,30803.102,64.31237316,0.22265989,0.10226202,0.406445847,1464,0.765335652,0.139542741,0.577624573
21/02/2022 02:00,39087.9,9433.425,64.31237316,0.198921218,0.076285,0.403619245,1349,0.106409796,-0.076469364,0.486423993
21/02/2022 03:00,38900.1,11871.918,60.83602866,0.207015124,0.097495316,0.421484491,1209,0.71041124,0.10810248,0.419342423
21/02/2022 04:00,39273.1,12576.991,66.0505454,0.197559905,0.07006531,0.429273896,1220,0.4508125,0.066152828,0.416709699
21/02/2022 05:00,39204.8,10560.61,69.5268899,0.173834054,0.081674771,0.379069725,1163,0.454872115,0.056578947,0.241447368
21/02/2022 06:00,39180,6471.57,74.74140664,0.20118169,0.117859154,0.405117463,1091,0.770055787,0.144949375,0.450640656
21/02/2022 07:00,39266.2,9940.932,78.21775114,0.16419187,0.080556818,0.404069467,1098,0.362741414,0.106745259,0.539064884
21/02/2022 08:00,39045.1,10307.874,66.0505454,0.216995455,0.092502987,0.37550962,1434,0.875438132,0.164074135,0.469329449
21/02/2022 09:00,38913.6,11683.945,76.47957889,0.215455981,0.08605134,0.388419532,1291,0.230632203,-0.032928253,0.410129679
21/02/2022 10:00,38282.2,30838.686,73.00323439,0.175919689,0.090999624,0.397540796,1275,0.744909007,0.020609172,0.479322736
21/02/2022 11:00,37549.9,48770.295,78.21775114,0.201953488,0.091943906,0.389552246,1532,0.61508176,0.119126562,0.501181292
21/02/2022 12:00,37523.7,33268.806,85.17044013,0.172207258,0.091534837,0.402347926,1836,0.486121147,0.062867386,0.414872087
21/02/2022 13:00,37538.5,35393.203,81.69409563,0.160505677,0.095034723,0.414588906,2099,0.706974217,0.095394001,0.524753403
21/02/2022 14:00,38652.7,68047.873,78.21775114,0.204930213,0.100443825,0.406120878,2379,-0.286674386,-0.052984148,0.548156831
21/02/2022 15:00,38804.5,44973.392,78.21775114,0.225293435,0.106936443,0.413950443,2342,0.782641045,0.135314819,0.422192853
21/02/2022 16:00,38679.2,21296.655,79.95592338,0.235441029,0.086657343,0.37924298,2069,0.68567903,0.104930811,0.50193712
21/02/2022 17:00,38516.1,15751.034,76.47957889,0.201090361,0.106482807,0.424752222,1965,0.578525864,0.085992802,0.367037523
21/02/2022 18:00,37721.4,64232.068,81.69409563,0.164524419,0.087088291,0.430934172,2238,0.279700467,0.126793354,0.468970618
21/02/2022 19:00,38114.5,37453.848,86.90861237,0.194688054,0.086939313,0.401270885,1981,0.718927053,-0.010976486,0.457426958
21/02/2022 20:00,38230.5,15336.108,95.59947361,0.181380854,0.083973811,0.389991616,1806,0.436122444,0.137070211,0.456657727
21/02/2022 21:00,37029.4,29284.017,92.12312912,0.165907843,0.079775276,0.393266903,1756,0.438281673,0.117978884,0.449196182
21/02/2022 22:00,37525.5,38806.663,106.0285071,0.142539606,0.071174482,0.384010668,1976,0.483891249,0.134282436,0.470625549
21/02/2022 23:00,36986.4,32955.457,97.33764586,0.146098613,0.066719098,0.396913743,1861,0.360104989,0.03620163,0.378442902
22/02/2022 00:00,37211.4,21624.954,97.33764586,0.136943511,0.05694184,0.424606629,1692,0.559412698,0.148166861,0.507817285
22/02/2022 01:00,37234.8,20168.486,86.90861237,0.171010289,0.086027577,0.40002871,1524,0.519913433,0.114346836,0.452418785
22/02/2022 02:00,36989.9,12735.206,86.90861237,0.17534,0.092142016,0.400806123,1432,0.330799823,0.075912548,0.478194631
22/02/2022 03:00,36580,31236.34,90.38495687,0.171864734,0.093693509,0.395644344,1735,0.374070624,0.010187851,0.533502586
22/02/2022 04:00,36605,12500.943,93.86130136,0.158573849,0.09480996,0.408996219,1399,0.365860217,0.017431455,0.389422361
22/02/2022 05:00,36725.6,20888.272,99.07581811,0.14488016,0.088660139,0.406279946,1381,0.441147266,0.135821759,0.34319234
22/02/2022 06:00,36842.3,17566.135,97.33764586,0.134668456,0.067253509,0.37818501,1394,0.038165074,0.047165254,0.496454803
22/02/2022 07:00,36748.6,15170.994,97.33764586,0.164253863,0.100027397,0.385978305,1317,0.148505825,0.056806006,0.370290855
22/02/2022 08:00,37081.2,14951.61,85.17044013,0.109029447,0.078273523,0.404866204,1613,0.559576177,0.012889129,0.480842653
22/02/2022 09:00,37112.5,13815.522,85.17044013,0.10599257,0.074117294,0.387813863,1477,0.9371,0.075,0.317857143
22/02/2022 10:00,37682.5,30505.575,85.17044013,0.13971754,0.08503845,0.381255258,1517,0.409347758,0.080492263,0.486771499
22/02/2022 11:00,37504.7,16143.89,86.90861237,0.120778465,0.074146829,0.384709265,1409,0.441307176,0.127229297,0.389993538
22/02/2022 12:00,37621.7,19510.977,79.95592338,0.154567021,0.076985613,0.40681752,1610,0.652158077,0.237784091,0.580265152
22/02/2022 13:00,37824.9,18126.153,81.69409563,0.159414637,0.066565386,0.402962824,2015,0.349292105,0,0.416666667
22/02/2022 14:00,38123.8,42817.231,85.17044013,0.205426435,0.101168633,0.409450359,2109,0.290449059,0.068544578,0.471813271
22/02/2022 15:00,37744.7,27271.941,81.69409563,0.172792216,0.081511458,0.411698817,2153,0.513095808,0.124685921,0.521554773
22/02/2022 16:00,37688.4,24880.626,81.69409563,0.188688439,0.093160583,0.412088743,2205,0.708375856,0.086053812,0.467561775
22/02/2022 17:00,37619.9,18614.313,86.90861237,0.194860429,0.094405266,0.403178901,2115,0.445220934,0.098572441,0.430711346
22/02/2022 18:00,37694.8,15718.029,79.95592338,0.170481144,0.094695806,0.403547597,2103,0.391862914,0.132399741,0.430834871
22/02/2022 19:00,38039.6,22535.025,88.64678462,0.176844753,0.087174363,0.39751565,2087,0.385214404,0.027269053,0.496028473
22/02/2022 20:00,37883,19520.813,90.38495687,0.187494226,0.082921231,0.397464103,2093,0.669682727,0.080983844,0.496450244
22/02/2022 21:00,37863.2,6737.047,95.59947361,0.220819459,0.084027263,0.40865595,1929,0.386008247,0.090617749,0.421091486
22/02/2022 22:00,37900,5426.452,92.12312912,0.196307335,0.081561663,0.379586486,1640,0.514166237,0.044822915,0.41544216
22/02/2022 23:00,38212,16846.963,85.17044013,0.184711938,0.099018191,0.392849664,1628,0.557420132,0.07085588,0.461056999
23/02/2022 00:00,38123.3,12734.197,74.74140664,0.217653772,0.086549725,0.422336297,1551,0.921164565,0.192032415,0.46243202
23/02/2022 01:00,38043.3,8603.567,67.78871765,0.20751537,0.084377628,0.399765866,1348,0.966363265,0.052464079,0.463442565
23/02/2022 02:00,37670.4,19119.331,64.31237316,0.210441064,0.102234935,0.39292187,1262,0.503127796,0.020749203,0.421654851
23/02/2022 03:00,37730.4,6632.254,67.78871765,0.188047307,0.074919196,0.401872951,1207,0.54908255,0.070084579,0.432558195
23/02/2022 04:00,37980.1,10919.481,69.5268899,0.231036916,0.116190777,0.380535608,1268,0.877748913,0.056468254,0.487875458
23/02/2022 05:00,37955,9976.373,71.26506215,0.2359975,0.126852189,0.404731043,1173,0.877748913,0.056468254,0.487875458
23/02/2022 06:00,37966.6,8427.938,79.95592338,0.18337978,0.099741433,0.431345919,1262,0.9914,0.051591615,0.458117667
23/02/2022 07:00,38121.6,8749.011,78.21775114,0.211805569,0.08778425,0.411607953,1209,0.592037991,0.055929426,0.441924388
23/02/2022 08:00,38647.3,30716.264,69.5268899,0.198943067,0.112840308,0.406828981,1632,0.741046857,0.133529555,0.499074804
23/02/2022 09:00,38846.5,20659.444,69.5268899,0.203568161,0.083147621,0.415154409,1330,0.223853307,0.067664515,0.625251082
23/02/2022 10:00,38847.6,10424.868,73.00323439,0.250554425,0.088954104,0.418937846,1385,0.717314286,0.039557145,0.492697542
23/02/2022 11:00,38757.2,18840.378,67.78871765,0.220138764,0.095901645,0.402378065,1517,0.458730631,0.275505051,0.498989899
23/02/2022 12:00,38995,13548.093,74.74140664,0.230100794,0.117536689,0.405334691,1822,0.573000552,0.163425926,0.425810185
23/02/2022 13:00,38935.4,18217.175,71.26506215,0.220087652,0.091951847,0.409999897,1776,0.589717794,0.108382941,0.47935898
23/02/2022 14:00,38640.3,22154.236,67.78871765,0.198505294,0.086814652,0.376764241,1823,0.675631707,0.13645519,0.538657975
23/02/2022 15:00,38504.9,23386.708,74.74140664,0.194980355,0.097588555,0.398594672,1805,0.742964741,0.141860542,0.475964514
23/02/2022 16:00,38626,24316.879,73.00323439,0.213655163,0.105580964,0.408975979,127753,0.267857121,0.111838696,0.470503757
23/02/2022 17:00,38072.4,25928.069,74.74140664,0.185198523,0.09389492,0.404227687,1855,0.711590991,0.077452653,0.407012789
23/02/2022 18:00,37762.7,26047.469,81.69409563,0.17612855,0.085089829,0.406275991,1900,0.885474145,0.131655242,0.500280285
23/02/2022 19:00,37602.8,18105.411,74.74140664,0.189862148,0.088755398,0.386511399,1849,0.714053069,0.172801587,0.562883598
23/02/2022 20:00,37664.5,19715.933,81.69409563,0.157678643,0.083098959,0.396457769,1810,0.559483073,0.135752271,0.500006847
23/02/2022 21:00,37500.1,11421.894,83.43226788,0.129890869,0.077981242,0.376342035,1667,0.964728487,0.135844598,0.429357836
23/02/2022 22:00,37625.1,17614.506,85.17044013,0.151336491,0.077709777,0.370462167,1714,0.363559696,0.170985348,0.38248374
23/02/2022 23:00,37227.8,21796.776,85.17044013,0.184794325,0.081747057,0.404561333,1583,0.521174648,0.048123391,0.455886404
24/02/2022 00:00,36741,26934.676,76.47957889,0.177939527,0.084989212,0.390954219,1643,0.698778487,0.110738944,0.389402198
24/02/2022 01:00,36923.7,17528.928,76.47957889,0.193602879,0.104058069,0.409268762,1427,0.303263944,-0.053102092,0.28669246
24/02/2022 02:00,35896.5,28962.157,67.78871765,0.175733784,0.097601263,0.366211297,1433,0.706302147,0.083570472,0.482895505
24/02/2022 03:00,34907.8,89145.352,111.2430238,0.090051748,0.080797806,0.404998719,2308,0.710989078,0.144386033,0.510303305
24/02/2022 04:00,35049.9,55023.008,154.69733,0.054529387,0.072793358,0.403096376,2524,0.296902451,0.084900665,0.477653234
24/02/2022 05:00,34658.1,45854.953,168.602708,0.094576855,0.077875997,0.382553656,2070,0.2121,0.031875355,0.372123436
24/02/2022 06:00,34876.9,27552.7,173.8172247,0.059280946,0.074280734,0.381365317,1954,0.029725068,0.016033465,0.490200982
24/02/2022 07:00,35282.3,44758.717,168.602708,0.044645156,0.085211042,0.381834663,1809,0.337908219,0.120104665,0.441014032
24/02/2022 08:00,35490.3,44948.963,149.4828133,0.006155352,0.063608619,0.350602941,2001,0.199348429,0.146536734,0.488778731
24/02/2022 09:00,35325,25452.65,147.744641,0.044407167,0.075458536,0.367519327,1653,0.152226018,0.06052218,0.512600149
24/02/2022 10:00,35184,33352.687,149.4828133,0.054018225,0.069744496,0.350704502,1794,0.172250517,0.12500051,0.513648368
24/02/2022 11:00,35425.4,28615.189,165.1263635,0.090210349,0.063307623,0.371870751,1951,0.617032781,0.142196207,0.425138696
24/02/2022 12:00,35244.5,22443.554,161.650019,0.11351697,0.07976297,0.378501613,2124,0.005549704,0.044186448,0.423737041
24/02/2022 13:00,35449.1,24519.377,159.9118468,0.068801577,0.074055741,0.357267779,2300,0.723074853,0.102342732,0.520671401
24/02/2022 14:00,35619.6,50358.294,152.9591578,0.100086924,0.070666814,0.410536433,2714,0.429812311,0.095570173,0.443527661
24/02/2022 15:00,35892.2,47675.712,137.3156076,0.083173178,0.054265431,0.368464311,2480,0.551705449,0.112492233,0.487597829
24/02/2022 16:00,36119.8,39765.488,140.791952,0.108866797,0.063128396,0.393654395,2528,0.474563743,0.112397567,0.366402108
24/02/2022 17:00,35815.1,19265.179,140.791952,0.122485629,0.082503808,0.387973211,2476,-0.020026272,0.060254563,0.382608902
24/02/2022 18:00,36372.6,39810.561,142.5301243,0.135158475,0.070332845,0.379609581,2521,0.517923345,0.073535677,0.44937484
24/02/2022 19:00,37272.3,50750.623,139.0537798,0.119655545,0.078379976,0.380773528,2570,0.67659693,0.109826622,0.425006126
24/02/2022 20:00,38412.7,101372.99,156.4355023,0.124740511,0.073601169,0.377141885,3625,-0.149108055,0.050116598,0.428256393
24/02/2022 21:00,38384.1,22056.829,147.744641,0.106261859,0.079329659,0.370127394,2353,0.37945665,0.031310374,0.522663073
24/02/2022 22:00,37862.3,18473.598,135.5774353,0.145856182,0.086220436,0.386468009,2062,0.027800327,0.068405364,0.39121437
